Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Zoom,Lil' Boosie Featuring Yung Joc,spotify:track:1Uq394qwP4Nz9ZonRr3RrA,0.779,0.616,11,-8.852,0,0.15,0.00265,8.27e-05,0.339,0.171,160.919,285040,4,27.259,12
Show Stopper,Danity Kane,spotify:track:5FRIqUXfTazrtRmYEGO4G0,0.755,0.408,5,-10.33,0,0.187,0.0133,0,0.33,0.465,76.034,229240,4,58.42185,10
Desert Rose,Sting Featuring Cheb Mami,spotify:track:4WhyHQ2BXi2VU1iaFbF6jv,0.577,0.654,0,-7.9,0,0.0321,0.0143,0,0.114,0.13,111.993,285893,4,60.6455,16
La Tortura,Shakira Featuring Alejandro Sanz,spotify:track:5BSclXJTa9B0iURhUjZo50,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,212893,4,19.72847,13
Mayberry,Rascal Flatts,spotify:track:04rZkq3ihHmGNfKPgBiTX1,0.635,0.852,11,-4.243,1,0.0375,0.302,0,0.149,0.351,88.028,272987,4,55.66777,9
Stolen,Dashboard Confessional,spotify:track:1fZhHANKVFNZ9W8iSh76gF,0.636,0.838,3,-3.988,1,0.0329,0.00143,1.22e-05,0.0573,0.318,101.584,199107,4,41.85041,9
I Told You So,Keith Urban,spotify:track:4UTcJuLaHwsPPP1bNnTRDt,0.627,0.841,1,-5.885,0,0.0316,0.00788,1.47e-06,0.0552,0.73,105.995,242760,4,21.31938,13
All Eyez On Me,Monica,spotify:track:0rHehT9M8peRzeV1O1FeOk,0.758,0.739,7,-4.429,1,0.0405,0.0281,0.000146,0.0439,0.848,108.995,238773,4,33.40802,11
Gotta Get Thru This,Daniel Bedingfield,spotify:track:747tpec1a0Hfqvj2za1pBs,0.837,0.765,7,-5.007,0,0.0631,0.0852,7.08e-05,0.1,0.912,133.57,161200,4,34.58518,10
Impacto,Daddy Yankee Featuring Fergie,spotify:track:4jjPvqzUHNYuNEtSJnklwJ,0.794,0.864,8,-5.964,1,0.0755,0.00889,0.000145,0.0398,0.9,100.516,185107,4,58.67896,10
Don't Think I Don't Think About It,Darius Rucker,spotify:track:0XfFxeXzMkIy5SWAVpOQin,0.578,0.752,9,-5.264,1,0.033,0.0275,0,0.125,0.405,149.689,183307,4,36.86239,9
Let It Go,Tim McGraw,spotify:track:1piLu6VDrRyYvSaZH8wLoh,0.477,0.86,1,-4.16,1,0.032,0.322,0,0.313,0.473,159.27,225027,4,39.88779,11
Hips Don't Lie,Shakira Featuring Wyclef Jean,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.756,100.024,218093,4,41.61923,9
Defying Gravity,Glee Cast,spotify:track:0GtFgR54C5c6JMR998K6NT,0.385,0.545,1,-6.0,1,0.0318,0.476,0,0.112,0.546,152.525,141667,4,31.23938,6
Learn To Fly,Foo Fighters,spotify:track:5OQsiBsky2k2kDKy2bX2eT,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,4,42.33057,9
She Let Herself Go,George Strait,spotify:track:1mIQiN9xMz58kfQO6wjOeX,0.659,0.572,6,-7.817,0,0.0252,0.0888,1.08e-05,0.0813,0.386,113.987,198213,4,28.14129,9
About You Now,Miranda Cosgrove,spotify:track:3oRMeMMJ1xUhBBpy2iGE2g,0.489,0.868,6,-3.8,1,0.13,0.00558,0,0.602,0.658,164.98,190560,4,24.97876,8
You Owe Me,NAS Featuring Ginuwine,spotify:track:2VqjCBJ4AxpDTrNRKhL0Pw,0.867,0.487,1,-14.044,1,0.266,0.167,0,0.108,0.696,110.026,287907,4,49.25018,14
Life After You,Daughtry,spotify:track:70NGpcNvhI2hqonWNAETIu,0.396,0.796,5,-3.253,1,0.0357,0.0597,0,0.407,0.362,154.037,207213,3,63.75813,9
No Problem,Lil Scrappy,spotify:track:0EgigrGFGb4PHaVNb7fgK7,0.858,0.731,1,-7.224,1,0.237,0.053,0,0.15,0.139,85.984,214213,4,24.43948,11
Put A Girl In It,Brooks & Dunn,spotify:track:2whdkf4NsAloiUJ9ISRVDM,0.589,0.953,4,-3.317,1,0.0619,0.0328,0.00102,0.062,0.772,119.967,207880,4,23.00748,10
Karma,Lloyd Banks Featuring Avant,spotify:track:25YwwruYRtxe6RQdKtrZFS,0.605,0.829,10,-2.377,0,0.444,0.0392,0,0.196,0.708,176.103,278533,4,29.57812,14
Right Thurr,Chingy,spotify:track:0l3GEbH3CviUytD6iX4wzg,0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0614,0.891,92.074,250747,4,20.80496,10
Crash And Burn,Savage Garden,spotify:track:60g4sp8i3gXSb1EkphMl1g,0.581,0.607,4,-8.458,1,0.028,0.189,1.6e-06,0.0882,0.213,102.03,281467,4,23.66185,15
No Leaf Clover,Metallica,spotify:track:0n4AllHzf3ma4ki20Y9h00,0.246,0.952,3,-5.045,0,0.114,0.000558,0.00193,0.959,0.387,151.374,343200,4,56.1218,12
I'd Rather Be With You,Joshua Radin,spotify:track:0FdQ98kOrGCnheoeZWayZm,0.574,0.481,1,-12.306,1,0.0353,0.0717,0.0003,0.113,0.228,81.582,169213,4,35.67454,6
How Come You Don't Call Me,Alicia Keys,spotify:track:5bAEFsQjo0DEJalVwFVmsW,0.835,0.547,6,-7.69,0,0.0515,0.155,0.000291,0.0579,0.759,124.561,237627,3,24.38714,13
It's Okay (One Blood),The Game Featuring Junior Reid,spotify:track:5hg3xm9mxcz9Xb6r59y9Ow,0.608,0.875,7,-5.642,1,0.231,0.000921,0,0.125,0.589,163.443,257600,4,71.09915,12
La Bomba,Azul Azul,spotify:track:0Tl84qfow6Dv0PM60zoBhb,0.923,0.768,1,-7.321,1,0.0674,0.119,0,0.0689,0.96,94.013,123960,4,28.76193,6
I Wish,Jo Dee Messina,spotify:track:3KW1FwspaOaaqLvcF8vSsS,0.389,0.515,7,-6.224,1,0.03,0.388,0,0.0802,0.164,70.136,213547,4,33.37201,9
Entourage,Omarion,spotify:track:3up3fJWzT9VXVmPWuALqed,0.831,0.79,5,-1.578,0,0.039,0.0404,0,0.122,0.937,106.491,235067,4,22.31721,12
Somebody Told Me,The Killers,spotify:track:7HGTkn2aX7MNdKs7nV2xBt,0.509,0.987,10,-3.198,0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,197160,4,21.18129,10
What Hurts The Most,Cascada,spotify:track:3OW3uDpM7mgLe3xU6EYX5q,0.572,0.985,9,-6.43,1,0.111,0.0131,9.66e-06,0.335,0.254,142.039,219707,4,42.42922,8
Say,John Mayer,spotify:track:6wZI4mdT8JwXgkGURnBQiq,0.485,0.723,10,-6.565,1,0.0317,0.541,1.12e-06,0.075,0.541,167.845,230213,4,34.0337,10
Who Knew,P!nk,spotify:track:7uYl7xgDeAOHP98obvrJvB,0.688,0.733,9,-4.569,1,0.0274,0.00462,0,0.0756,0.459,140.004,208493,4,34.53145,10
River Of Love,George Strait,spotify:track:4GWDHnXmJBZfxe3DWZcPmg,0.474,0.814,7,-6.875,1,0.0419,0.604,0.0145,0.15,0.91,79.216,195147,4,27.36724,9
Private Emotion,Ricky Martin Featuring Meja,spotify:track:1rjHJSGgt10GAtgLrDtHTM,0.51,0.726,1,-7.0,1,0.0337,0.265,0,0.0911,0.489,146.553,241000,4,59.99771,11
"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,spotify:track:0M7mWKqwTIaVjYyxfZmtTa,0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,195533,4,25.72683,9
Did My Time,Korn,spotify:track:2AsTgVcWojYwQAvzgacYWy,0.546,0.864,1,-3.893,1,0.0475,5.9e-05,0.00224,0.304,0.274,93.022,244493,4,21.35229,11
Can't Nobody,Kelly Rowland,spotify:track:4marxoTuxIgb1GhtoouMSc,0.797,0.791,6,-6.134,1,0.177,0.0311,0.0239,0.139,0.964,97.373,244133,4,25.99022,13
Outta My System,Bow Wow Featuring T-Pain & Johnta Austin,spotify:track:3LGeYNY9aWQuBJovOOowqm,0.772,0.59,6,-6.957,1,0.183,0.0917,0,0.101,0.743,83.998,238267,4,93.64924,7
Hypnotized,Plies Featuring Akon,spotify:track:3LN41NUdHkyNqQhi9gExMm,0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,188493,4,37.17445,8
Never Wanted Nothing More,Kenny Chesney,spotify:track:2q49JWdTqa951SdCXZW44g,0.528,0.742,7,-7.044,1,0.0526,0.0412,1.99e-05,0.236,0.746,177.842,207720,4,21.1097,11
Before He Cheats,Carrie Underwood,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,199947,4,40.54715,9
The Way You Love Me,Faith Hill,spotify:track:6vgN6KGstss0GnBbKlMNK9,0.627,0.716,2,-7.175,1,0.0352,0.127,0,0.0344,0.734,101.99,186067,4,26.1471,12
Wifey,Next,spotify:track:1NNDZc9BHaWe9JqIsPRlNV,0.831,0.713,7,-6.967,0,0.104,0.0678,0,0.0659,0.683,99.584,243467,4,19.90275,13
When You're Mad,Ne-Yo,spotify:track:5FXOEdfNW7nYQrBWtW49Cl,0.66,0.548,6,-7.127,1,0.215,0.364,0,0.108,0.436,86.947,222000,4,23.03848,7
Another Dumb Blonde,Hoku,spotify:track:0RhkktMnJyR08vMnE34epK,0.688,0.94,1,-4.759,1,0.0843,0.24,0,0.08,0.551,123.906,232067,4,23.28922,12
My Sacrifice,Creed,spotify:track:2VSbEXqs6NbNiZSTcHlIDR,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,294600,4,47.3987,9
What Hurts The Most,Rascal Flatts,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,0.537,0.674,5,-5.134,0,0.0277,0.0088,0,0.265,0.33,136.002,214107,4,40.21927,10
Regret,LeToya Featuring Ludacris,spotify:track:0n6Rakh2ND1JR03sXEviS2,0.692,0.714,5,-5.602,0,0.354,0.0151,0,0.067,0.501,179.975,245293,4,34.70502,14
We Danced,Brad Paisley,spotify:track:4HHtqzri9jrmAGFyucxkLG,0.596,0.465,9,-8.511,1,0.0253,0.385,0,0.106,0.141,73.013,225680,4,53.63353,8
1234,Feist,spotify:track:2CzWeyC9zlDpIOZPUUKrBW,0.71,0.484,2,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.576,109.951,183667,4,35.30681,10
Kiss A Girl,Keith Urban,spotify:track:4DyKZmONpoggnn3piyjad2,0.653,0.786,2,-5.418,1,0.0338,0.0103,2.19e-06,0.201,0.477,120.992,226733,4,33.55326,9
Stop And Stare,OneRepublic,spotify:track:48s0QHJgmiNsth3WEO6U4M,0.492,0.859,4,-4.274,1,0.0332,0.0659,0,0.0756,0.251,92.474,223853,4,55.18632,8
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,spotify:track:7n6TT5TDeS0A1DqEtSdapf,0.541,0.953,5,-4.229,1,0.107,0.048,0,0.192,0.856,111.378,228640,5,36.35695,9
Again,Lenny Kravitz,spotify:track:5c1QJAiC3773EwiZLwHf5x,0.55,0.805,2,-5.218,1,0.0271,0.0148,4.33e-05,0.105,0.786,79.168,231667,4,42.33759,9
Awnaw,Nappy Roots,spotify:track:37RC87Ce8jeeKmnpYNExhP,0.721,0.678,7,-3.703,1,0.258,0.00521,0,0.153,0.712,160.023,241373,4,22.40099,13
Wanted Dead Or Alive,Chris Daughtry,spotify:track:63MeDGLOFgYCvIv7kgA6mf,0.483,0.668,7,-6.861,1,0.04,0.000938,0,0.107,0.329,156.033,271573,4,25.92143,13
Take It To Da House,Trick Daddy Featuring The SNS Express,spotify:track:1wLhwzPAtze5JT8qqXlqaO,0.935,0.781,6,-5.795,0,0.197,0.0158,0,0.164,0.918,123.894,226160,4,23.25143,11
Battlefield,Jordin Sparks,spotify:track:1Nme6K1PYAh7p7uygyuRdf,0.613,0.634,2,-3.472,1,0.0339,0.0178,0,0.0719,0.37,144.953,241348,4,20.53229,13
My Happy Ending,Avril Lavigne,spotify:track:6sqNctd7MlJoKDOxPVCAvU,0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.369,0.74,170.229,242413,4,18.64515,9
Get It On Tonite,Montell Jordan,spotify:track:0AcLrSfAEBQcUnHOTm5pXg,0.807,0.498,10,-9.91,0,0.0755,0.259,3.04e-05,0.0618,0.857,99.001,277413,4,29.42822,14
L.O.V.E.,Ashlee Simpson,spotify:track:7H2TYuu6OmqkxQD3LIZRC7,0.588,0.828,5,-3.309,0,0.0538,0.00298,0.00203,0.644,0.938,191.874,153053,4,31.74352,7
Soldier,Destiny's Child Featuring T.I. & Lil Wayne,spotify:track:4FTOpNYcGxnQdGNWSxIcio,0.878,0.417,7,-6.799,1,0.361,0.0444,0,0.0833,0.904,77.49,325573,4,20.29876,11
Falling Slowly,The Swell Season (Glen Hansard & Marketa Irglova),spotify:track:6EIVLz5xM1xE29r0OmIkWt,0.34,0.209,0,-11.869,1,0.0279,0.679,0.000443,0.101,0.151,137.042,244133,4,58.6042,9
Again And Again,Jewel,spotify:track:0eqegAaplGBvg5jFjosHgb,0.522,0.792,0,-3.795,1,0.0298,0.182,3.6e-06,0.105,0.289,132.998,236173,4,32.31349,10
Grown Men Don't Cry,Tim McGraw,spotify:track:4RtDZMumlKxsN7IL3AJPUx,0.657,0.513,10,-8.514,1,0.024,0.199,0,0.0994,0.56,101.815,235760,4,114.14422,7
Girl Next Door,Saving Jane,spotify:track:4TxdDwdVNpLTcXkCflfuHB,0.627,0.81,2,-5.684,1,0.0437,0.0134,0,0.109,0.496,122.058,203253,4,38.01014,9
G.N.O. (Girl's Night Out),Miley Cyrus,spotify:track:6YufqZwFe2U4mxCy3B1xsC,0.506,0.931,0,-2.172,1,0.103,0.00409,5.53e-05,0.307,0.548,151.067,215800,4,40.71233,12
Simple Kind Of Life,No Doubt,spotify:track:3CY7wjLc1CaAIrp9buEWhG,0.576,0.849,0,-5.199,1,0.0355,0.0678,0,0.278,0.482,120.0,256933,4,38.19007,12
Party Like A Rockstar,Shop Boyz,spotify:track:1IYaMVfidzSfvCUZYXhsU1,0.619,0.709,7,-4.633,1,0.0395,0.00558,0,0.507,0.68,144.972,253400,4,22.8121,13
Between Me And You,Ja Rule Featuring Christina Milian,spotify:track:4xwRtK6tfMp4yZwcDvY0gT,0.818,0.883,0,-4.547,1,0.0695,0.0202,0.000767,0.243,0.405,93.67,250173,4,26.5226,14
Doesn't Mean Anything,Alicia Keys,spotify:track:5bpx60gYQoDDJcP7vBygPB,0.712,0.407,4,-7.104,0,0.0308,0.036,0.000291,0.0963,0.0997,103.97,272613,4,47.99257,9
Then,Brad Paisley,spotify:track:3XKbdb9GB6u3hsnUklQTav,0.493,0.643,0,-5.19,1,0.0299,0.512,2.42e-05,0.209,0.3,144.717,321640,4,67.38693,11
YAHHH!,Soulja Boy Tell'em Featuring Arab,spotify:track:6wkfxYze6eZb5pNrplBNtk,0.72,0.81,4,-1.748,1,0.225,0.118,0,0.234,0.794,154.028,190187,4,24.6068,14
Papers,Usher,spotify:track:77fP7UixHMYEIFT8NS92Ul,0.802,0.556,1,-5.395,1,0.0418,0.0339,0,0.0958,0.158,120.047,261413,4,20.52582,16
A Woman's Worth,Alicia Keys,spotify:track:1NRorokmYEtr1koWybvaE4,0.667,0.41,4,-8.323,0,0.138,0.331,0,0.064,0.493,75.069,303333,4,29.98661,11
Charlene,Anthony Hamilton,spotify:track:0xiuSFBOEHWaJ6rSuUbJWc,0.556,0.346,0,-9.809,0,0.311,0.536,0,0.106,0.451,123.869,246773,4,56.67154,11
MakeDamnSure,Taking Back Sunday,spotify:track:6fx1fKIs5e0pBL5FpdC7RB,0.553,0.837,6,-5.608,1,0.0452,0.00941,0,0.372,0.432,140.495,208280,4,28.97667,7
Mirror Mirror,M2M,spotify:track:2gX1J5hbHs1V7gkHsNglTv,0.696,0.685,1,-5.53,0,0.0246,0.218,0,0.0988,0.507,100.088,200427,4,29.94986,8
Start All Over,Miley Cyrus,spotify:track:4GhI2lrDJwwLXEGSrVrQGG,0.493,0.935,0,-2.763,1,0.0645,0.000316,0,0.076,0.347,150.085,207173,4,32.72994,10
This Is Me,Dream,spotify:track:1s8MNZEUhMRlCJiFzHCkTY,0.662,0.926,8,-5.202,1,0.156,0.0632,3.28e-06,0.308,0.918,78.053,192493,4,50.88591,6
The Call,Backstreet Boys,spotify:track:1mxTCArq9EhSg4QPGqhjhT,0.696,0.874,10,-3.318,0,0.0772,0.117,0,0.331,0.747,104.196,204800,4,22.34773,8
All The Things She Said,t.A.T.u.,spotify:track:4bJygwUKrRgq1stlNXcgMg,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.956,214440,4,33.40927,7
"Breathe, Stretch, Shake",Mase Featuring P. Diddy,spotify:track:5qjESLw4uzDNvG2V5QIoaS,0.531,0.712,9,-4.887,1,0.336,0.0666,0,0.399,0.648,101.43,197277,4,63.88416,8
Welcome To The Black Parade,My Chemical Romance,spotify:track:5wQnmLuC1W7ATsArWACrgW,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,4,26.45283,10
The Rockafeller Skank,Fatboy Slim,spotify:track:7mCQK9YB25WZw1saUjfL4e,0.665,0.991,7,-6.725,1,0.256,0.0117,0.00392,0.339,0.0676,152.596,413880,4,38.97526,18
I Could Not Ask For More,Sara Evans,spotify:track:3TcoHf7nvC8RaDVdfIFjFR,0.584,0.509,8,-10.338,1,0.0279,0.0234,0.00017,0.0808,0.387,138.022,287733,4,29.13338,10
Amarillo Sky,Jason Aldean,spotify:track:0axUHkhMMY0YSC1jFBVWqv,0.491,0.776,2,-3.887,1,0.0393,0.314,0,0.146,0.428,154.988,202547,4,37.86861,9
Are You Gonna Be My Girl,Jet,spotify:track:305WCRhhS10XUcH6AEwZk6,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4,20.87996,7
From Yesterday,Thirty Seconds To Mars,spotify:track:1JBa9B1iA4yNVpJ5wVGrZH,0.467,0.876,10,-4.841,1,0.0693,0.00578,0.00592,0.035,0.131,135.055,247373,4,21.75339,12
Every Day,Rascal Flatts,spotify:track:50MHFGCJITQy3LhZam6Mm6,0.296,0.725,8,-5.466,1,0.0461,0.0347,0,0.0881,0.247,113.031,254213,4,41.06123,10
God Must Be Busy,Brooks & Dunn,spotify:track:3XREqhLzypw6NzrFg1RMsr,0.456,0.469,9,-7.688,1,0.0311,0.101,6.5e-05,0.317,0.272,78.513,231440,4,39.51247,12
Wheels,Foo Fighters,spotify:track:3KsatAMRt1a7iryhWt5I8U,0.426,0.792,9,-4.709,1,0.0374,0.000495,5.1e-06,0.142,0.557,161.994,278213,4,262.6154,3
According To You,Orianthi,spotify:track:72phhQtfwZcRweweRxxkmU,0.619,0.917,5,-2.582,1,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,200347,4,33.97347,7
Try Sleeping With A Broken Heart,Alicia Keys,spotify:track:1yK9LISg5uBOOW5bT2Wm0i,0.496,0.82,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977,249013,5,44.76283,6
Shut It Down,Pitbull Featuring Akon,spotify:track:6r9uMZ7NBaMO1ovylcJZI4,0.754,0.693,9,-6.483,0,0.0844,0.0059,1.59e-06,0.0515,0.411,128.062,226093,4,39.51867,12
U Got It Bad,Usher,spotify:track:7J41dYQolQJEtj3UmKLu5r,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,4,31.54644,12
Dreams,Diana DeGarmo,spotify:track:6INtJV1n87U8sigSq9c3eF,0.551,0.617,10,-5.709,1,0.0312,0.358,0,0.131,0.292,128.19,229160,4,30.38002,9
The Lucky One,Faith Hill,spotify:track:3H2PYvePtlKoErKnlP943M,0.677,0.864,5,-4.062,1,0.0319,0.0551,0,0.351,0.69,119.981,216427,4,47.7337,12
Bye Bye,Mariah Carey,spotify:track:4n40hvXBCDQba3DO5BOm6P,0.788,0.585,10,-4.884,1,0.0559,0.298,0,0.346,0.84,136.002,266827,4,21.97205,11
Through Glass,Stone Sour,spotify:track:5NeIONQWJ25uPylJBJiO4c,0.545,0.753,3,-4.618,0,0.036,0.0417,0,0.389,0.434,105.754,282947,4,80.67491,7
Got Money,Lil Wayne Featuring T-Pain,spotify:track:46lIt6GmL0VkkbuUyGDbCs,0.692,0.661,7,-4.847,1,0.123,0.00188,0,0.676,0.703,82.479,244627,4,40.02293,9
Welcome To The Future,Brad Paisley,spotify:track:2qfGMqnRjiE4opZ4cBT65F,0.516,0.86,7,-5.856,1,0.0319,0.0327,0.000131,0.162,0.43,141.702,351453,4,18.38149,19
Fire Burning,Sean Kingston,spotify:track:2oENJa1T33GJ0w8dC167G4,0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,239987,4,24.88845,8
Don't Call Me Baby,Madison Avenue,spotify:track:4fazGt0v2v2zkzddQOcDZD,0.808,0.982,3,-6.588,0,0.0311,0.0585,0.00689,0.35,0.961,124.999,228140,4,31.8441,9
Satisfy You,Puff Daddy Featuring R. Kelly,spotify:track:1VRqTW1Uoyo4C9hMJOjIPG,0.75,0.721,1,-5.997,1,0.188,0.531,0,0.122,0.623,87.254,286040,4,22.07142,14
Mistletoe,Colbie Caillat,spotify:track:4BveoHoGwzJHuWn7TRtRrx,0.573,0.452,11,-8.219,1,0.0279,0.0431,0,0.111,0.314,125.991,230440,4,46.85225,13
From Tha Chuuuch To Da Palace,Snoop Dogg,spotify:track:3dVRdoxPN20V8w0KDxWtIC,0.78,0.675,1,-5.568,1,0.279,0.257,0,0.0808,0.681,96.88,285787,4,27.46596,14
I'll Take That As A Yes (The Hot Tub Song),Phil Vassar,spotify:track:2f44w3kcYPm9NEVXmbCoTI,0.653,0.76,7,-3.774,1,0.0284,0.0533,0,0.505,0.59,91.845,206147,4,28.11322,12
Pretty Vegas,INXS,spotify:track:37oEm1l0NL6Ud2ccgsdgND,0.624,0.922,5,-4.536,0,0.0604,0.00121,2.46e-05,0.0785,0.676,141.968,205413,4,17.52849,10
Gotta Be Somebody,Nickelback,spotify:track:06T10fEzN8ZCcqzQZYA184,0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,252653,4,39.18066,7
I Tried,Bone Thugs-N-Harmony Featuring Akon,spotify:track:2elA6JLRaQ6iB7hxiuTKN4,0.727,0.71,4,-6.142,1,0.0742,0.0104,0,0.107,0.378,81.995,287480,4,53.34074,11
Gettin' You Home,Chris Young,spotify:track:28Sc21lrWcZD9Ov4rRkPJq,0.639,0.678,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.966,212133,4,47.61405,12
Livin' Our Love Song,Jason Michael Carroll,spotify:track:5NhZkLMccDVhxocmVHDu4G,0.488,0.855,7,-3.417,1,0.0399,0.287,0,0.132,0.799,148.971,231467,4,22.76559,13
Call Me,Tweet,spotify:track:2aBEchhqPDgnvjPhCgzHSx,0.552,0.706,1,-8.117,0,0.363,0.484,6.49e-05,0.074,0.721,167.468,177373,4,20.4029,10
Fine Again,Seether,spotify:track:4eTIe5eqds88bA9ua6p5p6,0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,243640,4,33.37449,10
Little Sister,Queens Of The Stone Age,spotify:track:0BqQWfhMrkpRAUCbdfdHUC,0.364,0.959,1,-2.956,1,0.0627,0.0113,0.000953,0.411,0.927,161.798,174027,4,74.39997,7
I Am The Highway,Audioslave,spotify:track:3bwAS8cN7Xtzvv5UurJOOX,0.341,0.662,9,-5.023,0,0.0335,0.105,0,0.113,0.2,174.875,334907,4,22.65941,16
Good Life,Kanye West Featuring T-Pain,spotify:track:14blxrgE0VWAgv5aF2wWmx,0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,207000,4,119.85012,7
Say Goodbye,Chris Brown,spotify:track:5F7IJrXD6Fa3EmqoYE0gU4,0.8,0.502,1,-6.062,1,0.0371,0.00167,0,0.0784,0.388,115.091,289760,4,32.04904,13
Stranger In My House,Tamia,spotify:track:08GOEVXupC6ECbulhPGQKm,0.676,0.601,0,-4.905,1,0.0297,0.103,0,0.147,0.206,119.94,285387,4,61.03051,13
Get It Poppin',Fat Joe Featuring Nelly,spotify:track:3zdDxhDo5SycC7XSAPfdjv,0.905,0.55,1,-7.558,1,0.372,0.0628,0,0.0644,0.52,100.813,211320,4,32.20867,10
Chemicals React,Aly & AJ,spotify:track:7vOjTY220BqIttYDbwshED,0.5,0.889,11,-4.541,1,0.0676,0.0014,0,0.0781,0.428,132.713,175920,4,24.79399,7
I'm A King,P$C Featuring T.I. & Lil Scrappy,spotify:track:5h21AlYy4mgHfQp9jUAUGi,0.73,0.483,0,-8.959,1,0.327,0.0428,0,0.103,0.535,168.049,212800,4,24.33991,10
I Invented Sex,Trey Songz Featuring Drake,spotify:track:1Ug1mV9h5qVSs4rvvnQWux,0.69,0.76,0,-4.778,1,0.0587,0.0678,0,0.184,0.468,89.958,247933,4,30.1088,10
Crawling,Linkin Park,spotify:track:57BrRMwf9LrcmuOsyGilwr,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,208960,4,23.70138,9
Step Daddy,Hitman Sammy Sam,spotify:track:1TKRumlRMXv2SEKPhueya0,0.93,0.773,1,-5.98,1,0.0457,0.00609,0.000481,0.0767,0.348,118.997,230493,4,31.99187,10
Superwoman,Alicia Keys,spotify:track:694V3efHIeLmVRZIDMGc4O,0.408,0.494,0,-8.291,1,0.0476,0.267,0.00285,0.11,0.136,161.698,274107,4,48.89523,12
Nolia Clap,"Juvenile, Wacko & Skip",spotify:track:1tQyDQc7aUOgKGcZPj8fu2,0.83,0.942,0,-2.365,1,0.372,0.0697,0,0.275,0.953,159.861,270333,4,26.75529,13
Hotel Room Service,Pitbull,spotify:track:6Rb0ptOEjBjPPQUlQtQGbL,0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984,237640,4,30.64573,7
Sideways,Dierks Bentley,spotify:track:19DnL1HnJiijuEfaiS0Eus,0.624,0.915,5,-2.627,0,0.0364,0.141,0,0.386,0.815,108.046,184160,3,18.77458,9
Too Little Too Late,JoJo,spotify:track:3hc7PLcmuZbJGPjhIore1i,0.394,0.821,6,-4.304,0,0.0404,0.00302,0.019,0.186,0.509,82.764,223533,4,43.62266,8
If You Don't Wanna Love Me,Tamar Braxton,spotify:track:7KNu81Nxp1EZyvZvkGBH4d,0.762,0.486,8,-5.295,1,0.0284,0.0144,0,0.0462,0.3,120.102,238307,4,46.85151,11
Where The Hood At?,DMX,spotify:track:6RUpJeXT6U4SPEafnr9Wr7,0.537,0.948,8,-3.063,1,0.355,0.151,0,0.356,0.792,186.151,286267,4,83.18303,12
Letter To Me,Brad Paisley,spotify:track:7wqMZWYeBxJt0obQPnF5NX,0.532,0.492,9,-9.255,1,0.0312,0.676,6.12e-05,0.086,0.366,79.242,280827,4,25.72707,11
Ain't Nothing 'Bout You,Brooks & Dunn,spotify:track:2BPiamp7M8ARGtxjNyTZWf,0.676,0.753,8,-6.239,0,0.0252,0.0957,0,0.362,0.772,96.993,241093,4,29.78065,9
It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",spotify:track:0OaunKfsxkgBvPv68jBbmm,0.852,0.604,0,-4.569,1,0.0642,0.0503,0,0.327,0.667,94.762,227547,4,20.56776,11
