Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Ballad Of You & Me & Pooneil,Jefferson Airplane,spotify:track:4zcELnhoX8Ux9K8NeAldiH,0.324,0.553,2,-11.792,1,0.043,0.321,0.00776,0.494,0.361,158.025,275280,4,50.19793,9
Do Unto Me,James & Bobby Purify,spotify:track:6ykLs6tGHh7VY2mVTxjD8n,0.666,0.699,0,-6.636,1,0.0459,0.458,1.06e-06,0.0993,0.669,117.357,150093,4,22.4354,9
Little Sister,Elvis Presley,spotify:track:5jRnmQJAwBbtikNcvYbp3B,0.602,0.619,9,-11.751,1,0.0768,0.434,0,0.364,0.902,139.6,151387,4,32.46582,8
Artificial Flowers,Bobby Darin,spotify:track:7LRlsrrX3IT7nyLUz1fT94,0.36,0.577,10,-6.611,1,0.0677,0.692,0,0.143,0.837,175.203,198773,4,24.71523,10
Nobody But Me,The Human Beinz,spotify:track:4QkvD53COA5qLA7rQ1Pa7D,0.568,0.75,2,-8.913,1,0.0466,0.0731,0,0.121,0.407,75.82,140440,4,24.8075,7
Let's Move & Groove (Together),Johnny Nash,spotify:track:7utH4pVmFAmMpOmhq5YUYL,0.51,0.417,10,-10.898,0,0.0406,0.147,5.17e-06,0.16,0.306,86.731,202973,4,39.88402,9
Shotgun,Vanilla Fudge,spotify:track:4cpaaN9gp0JvTaro27c0ex,0.23,0.953,2,-4.114,1,0.124,0.000184,0.000593,0.321,0.277,105.811,148613,4,17.80553,9
I Can't Stop,The Honeycombs,spotify:track:1sb7AGizHorLbZA2mpNP1E,0.594,0.561,0,-11.431,0,0.0546,0.0639,0.00112,0.127,0.655,131.094,195400,4,42.03499,9
What Kind Of Fool Do You Think I Am,Bill Deal & The Rhondels,spotify:track:6LQHfGK9wkx2kWxAPDbPil,0.628,0.502,3,-8.04,1,0.0338,0.0546,0.00731,0.112,0.96,135.764,126960,4,45.37609,5
Red And Blue,The Dave Clark Five,spotify:track:6MSsopsVefnA2alhuDXpyv,0.418,0.466,0,-10.204,1,0.0285,0.0785,0,0.14,0.426,98.237,151293,4,38.62746,7
Someone Is Watching,Solomon Burke,spotify:track:5AIi7YlHwURZe2BNcyU9nh,0.507,0.349,7,-10.476,1,0.0292,0.7,0,0.188,0.553,73.24,179280,3,23.04497,7
Mission-Impossible,Lalo Schifrin,spotify:track:0VlxbRzdOyA56BviBK9vkc,0.605,0.789,7,-8.729,0,0.0302,0.411,0.926,0.285,0.855,91.286,152760,4,39.47464,7
Night Life,Rusty Draper,spotify:track:2c4FIAviMIwuHBonZEO6Ut,0.373,0.237,8,-11.555,1,0.0307,0.819,0.000121,0.0702,0.361,67.979,145853,4,46.76948,7
Among My Souvenirs,Connie Francis,spotify:track:1tM2BQzEMJ5f9siQ9ZjM6P,0.486,0.464,9,-6.236,1,0.0266,0.404,7.78e-06,0.184,0.417,107.991,151280,3,32.81162,8
Susie Darlin',Tommy Roe,spotify:track:1nhJcUXlLFsjXdmxeEfv5b,0.316,0.358,10,-11.406,1,0.0478,0.832,0,0.234,0.59,209.482,139040,4,24.4289,8
Heaven Must Have Sent You,The Elgins,spotify:track:6cy84k8xqRXe2II7DQ1XVj,0.632,0.569,2,-5.75,0,0.0307,0.123,0.00131,0.145,0.584,139.914,156307,4,28.47836,8
You Can't Sit Down,The Dovells,spotify:track:54sxFj01a5BELIOKHKx5Tm,0.432,0.869,5,-5.596,1,0.239,0.119,0,0.319,0.966,164.777,139187,4,36.07569,7
Don't Fence Me In,Tommy Edwards,spotify:track:429ZSPvrxPnhcF9b1WdNdk,0.617,0.456,8,-10.957,1,0.0528,0.443,0,0.0603,0.608,136.006,148933,4,64.62827,6
Bumble Bee,LaVern Baker,spotify:track:5LjT116RLtjeZWoBfETKnC,0.632,0.465,5,-10.817,0,0.0366,0.702,1.1e-06,0.11,0.904,119.097,147373,4,25.04492,9
Sunday And Me,Jay & The Americans,spotify:track:2InR8wwGrb3AVMmg4luLRy,0.394,0.536,10,-10.762,1,0.0572,0.749,0,0.244,0.382,134.67,175800,4,38.96653,10
Bad Girl,Neil Sedaka,spotify:track:71DgyAgkGnisVjQmAC0IFf,0.625,0.502,7,-9.229,1,0.0273,0.246,0,0.614,0.965,102.389,158493,4,35.32564,9
Some Enchanted Evening,Jay & The Americans,spotify:track:4S4CZX1QAdADmcnikhSEw0,0.448,0.481,5,-10.727,1,0.0311,0.507,2.8e-05,0.228,0.455,119.834,137133,4,29.35954,8
Your Last Goodbye,Floyd Cramer,spotify:track:2ZPFnNILBwHasTSHRDIy7W,0.329,0.182,7,-15.854,1,0.0298,0.932,0.412,0.13,0.368,179.159,145600,3,26.01811,9
I'll Take You Where The Music's Playing,The Drifters,spotify:track:4MRhEMGSsBTaBX8IBNCe1b,0.716,0.741,1,-6.549,0,0.0673,0.297,0,0.0409,0.817,128.099,151533,4,64.8579,6
I Love You In The Same Old Way,Paul Anka,spotify:track:5dOC0aI0j54SJKLZJTQsvH,0.535,0.47,7,-8.687,1,0.0391,0.469,0,0.532,0.772,131.227,146000,4,51.89208,7
Let True Love Begin,Nat King Cole,spotify:track:52jP9TSyyLUGQu5lFPVVUu,0.571,0.32,1,-12.892,1,0.0335,0.838,0,0.11,0.582,122.692,152133,4,31.69723,8
When The Boy In Your Arms (Is The Boy In Your Heart),Connie Francis,spotify:track:5edxDQC7eBbaz0hqkV8Y88,0.284,0.188,6,-10.039,1,0.0319,0.97,1.66e-05,0.111,0.159,77.79,164013,3,34.39082,9
The Same One,Brook Benton,spotify:track:1uF7W4ZcO3lY0AKjfTqGdj,0.346,0.152,6,-18.451,1,0.0412,0.687,0.00618,0.315,0.635,68.462,150627,3,62.58487,8
Forever,The Little Dippers,spotify:track:5rWyKJMaTXL0TArnJ8IGts,0.519,0.45,5,-9.133,1,0.0244,0.281,6.12e-06,0.152,0.549,72.115,143161,4,61.24355,6
Where The Boys Are,Connie Francis,spotify:track:70UvKFI48DAQ2suS58bu5l,0.366,0.408,0,-4.85,1,0.0301,0.81,0,0.328,0.378,108.819,157587,3,26.0975,11
How Sweet It Is (To Be Loved By You),Jr. Walker & The All Stars,spotify:track:5Rb211KhnOhLLXPpt8awxU,0.611,0.645,1,-8.254,1,0.0634,0.724,0,0.715,0.748,125.156,182440,4,26.85256,8
That's How Heartaches Are Made,Baby Washington,spotify:track:6pVJiHCsqp5supHsm5GAJk,0.582,0.674,8,-11.374,1,0.043,0.508,9.36e-06,0.0664,0.947,79.278,174667,4,27.94024,7
Brooklyn Roads,Neil Diamond,spotify:track:2xCfhGqLL1QcGGzkqfdxN7,0.536,0.577,2,-8.955,1,0.0314,0.574,0.000126,0.162,0.496,120.992,218680,4,40.91106,10
My Cherie,Al Martino,spotify:track:6ssGZDVOXfKHoIQHoANSHW,0.2,0.351,8,-9.983,1,0.0307,0.913,0,0.269,0.283,92.722,154960,3,38.08134,9
Chained And Bound,Otis Redding,spotify:track:2znDFdRm8TV6lbzmxnTPJc,0.445,0.353,10,-10.974,1,0.0457,0.623,0.000372,0.0658,0.823,160.797,159507,3,21.42603,10
White Room,Cream,spotify:track:3Xls4cNOwy01dtrNXb1inG,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,298333,4,83.49488,12
All Strung Out,Nino Tempo & April Stevens,spotify:track:7ki09wB8QGbf6TGrHl8nHl,0.423,0.422,10,-15.12,1,0.0344,0.74,2.82e-05,0.122,0.434,106.824,183000,4,52.18562,7
Great Balls Of Fire,Tiny Tim,spotify:track:4f4TeR0LtVfsShvbfDlumS,0.345,0.919,0,-6.785,1,0.149,0.642,0.0112,0.5,0.868,160.203,118400,4,37.88444,6
(That's) What The Nitty Gritty Is,Shirley Ellis,spotify:track:0YgdjmDh0OEGyFsMBHjEoH,0.6,0.905,1,-4.867,1,0.161,0.115,0,0.389,0.833,128.779,154760,4,46.46728,7
School Is In,Gary U.S. Bonds,spotify:track:68ktEHI9cCz4Lz6RMmnqYV,0.493,0.796,7,-7.391,1,0.0845,0.443,0,0.495,0.716,162.193,128507,4,51.78341,7
My Own True Love,The Duprees,spotify:track:6jrYoVT4aLDd9VyC32aqYY,0.164,0.31,6,-9.576,1,0.0307,0.907,4.59e-05,0.143,0.504,189.839,154560,3,38.7458,7
Don't Worry,Marty Robbins,spotify:track:0dPfKBYyPmoSfoLJqeKAs4,0.648,0.165,4,-16.446,1,0.0348,0.879,0.000216,0.13,0.435,99.585,194160,4,36.05167,11
Another Night,Dionne Warwick,spotify:track:0GTT7x9HY0WYP0E0TkFwRx,0.6,0.784,9,-9.256,1,0.307,0.578,8.27e-06,0.655,0.877,94.648,148680,4,55.43672,7
We Got Love,Bobby Rydell,spotify:track:5O11gVu4Sm3B7yjQ2rELoY,0.552,0.667,7,-7.058,1,0.039,0.66,0,0.1,0.64,131.041,141867,4,57.43174,7
Hey! Baby,Bruce Channel,spotify:track:0obIo2GEab6qqms6t3JaMY,0.515,0.623,9,-5.597,1,0.036,0.359,0,0.274,0.643,64.253,143627,4,59.12903,6
Tears From An Angel,Troy Shondell,spotify:track:7Bcd5RkCO0SUTE3qXbcccl,0.597,0.499,3,-10.989,1,0.0276,0.9,1.38e-06,0.299,0.817,99.726,140560,4,29.01111,8
Give Us Your Blessings,The Shangri-Las,spotify:track:5MrBeFD9PY3pCyB9lfB6Ai,0.62,0.475,1,-10.075,1,0.05,0.815,0.000903,0.281,0.352,114.165,194560,4,19.26429,9
Searching For My Love,Bobby Moore & The Rhythm Aces,spotify:track:0Q25xKgIaiT5JTDCT0qMea,0.677,0.661,4,-5.136,1,0.0436,0.114,5.44e-06,0.215,0.801,98.309,152693,4,37.60629,7
Just A Little,The Beau Brummels,spotify:track:4PXJjX7PQGzCh4G5WR4Pli,0.591,0.611,9,-9.179,0,0.0394,0.165,3.71e-05,0.114,0.655,128.241,145507,4,24.65439,8
If I Were A Carpenter,Bobby Darin,spotify:track:6zGufyo5txRnBPsGm51Zc2,0.733,0.287,7,-14.076,1,0.0359,0.611,0.0441,0.68,0.605,116.482,204493,4,21.55843,11
A Must To Avoid,Herman's Hermits,spotify:track:2rYKu9ogqK1BjYLt1bMsGt,0.51,0.71,4,-5.849,1,0.0281,0.0636,0,0.173,0.865,135.083,115240,4,19.04339,5
Agent Double-O-Soul,Edwin Starr,spotify:track:3ed2ejkOXU5UE0zba9KZjM,0.679,0.398,1,-17.422,1,0.0628,0.129,0.0103,0.646,0.735,139.367,162360,4,23.15502,9
Hush-Hush,Jimmy Reed,spotify:track:1Tx2BAn2UEw1O2qn5Bc8l8,0.827,0.362,11,-10.333,0,0.038,0.915,0.2,0.112,0.914,92.117,149267,4,35.63554,9
Danger! She's A Stranger,The Five Stairsteps,spotify:track:1oMs2rmpTZW8p9f9zL2clh,0.479,0.543,10,-8.504,0,0.0288,0.606,9.14e-06,0.145,0.81,93.384,168427,4,27.66053,9
I Got To Handle It,The Capitols,spotify:track:2Tc2roeGWrriHefrTnur3i,0.716,0.441,1,-13.976,1,0.0746,0.483,0,0.445,0.803,132.334,141120,4,32.65019,8
Son-In-Law,The Blossoms,spotify:track:3NLlqYIXCzgigXy4c3eH8s,0.816,0.457,10,-12.06,1,0.0453,0.551,0,0.0887,0.932,137.256,125933,4,20.47112,8
A Dollar Down,The Limeliters,spotify:track:4MYwuoHZRF7zcWH9zXUhDQ,0.492,0.483,0,-13.851,1,0.197,0.595,5.6e-06,0.0454,0.901,211.206,158093,4,44.81258,7
Can't Get Used To Losing You,Andy Williams,spotify:track:41zpWL98BsYKP5nvtdTM5z,0.413,0.164,0,-14.579,1,0.0378,0.914,1.4e-05,0.0883,0.845,183.178,142000,4,28.05637,10
Silver Threads And Golden Needles,The Springfields,spotify:track:4KmaO186C0dNwLHYa00Esu,0.473,0.614,9,-8.619,1,0.0313,0.319,0,0.0723,0.883,137.778,134973,4,23.40022,7
Soldier Boy,The Shirelles,spotify:track:6g4Oyy8IwraOjPl7nqnROq,0.569,0.198,10,-15.481,1,0.0265,0.754,0.0002,0.331,0.622,97.595,162013,4,34.20213,7
Faded Love,Patsy Cline,spotify:track:4JhiMSToOzxb4U1YqZvZQC,0.465,0.161,3,-11.889,1,0.0305,0.917,0,0.134,0.387,91.983,223240,4,20.8962,12
Just As Much As Ever,Bobby Vinton,spotify:track:3RfkdH5PGEn0pJpbV4H8qp,0.442,0.112,1,-15.924,1,0.0298,0.883,0,0.138,0.333,85.01,140173,4,48.07596,8
You Can't Do That,The Beatles,spotify:track:5b9G4dtK3Tdguuy9BO3Nwo,0.612,0.788,0,-6.251,1,0.0335,0.367,0,0.382,0.961,129.161,154893,4,30.3675,9
Tin Soldier,Small Faces,spotify:track:5OwSlMCeO12Skgcz80AdfG,0.355,0.704,9,-8.523,1,0.0337,0.0128,0.00577,0.0814,0.304,114.012,198776,4,26.4812,13
Dedicated To The One I Love,The Mamas & The Papas,spotify:track:1mFrjW8e8fuAOowlU3Q3Dr,0.396,0.452,7,-8.809,1,0.0326,0.814,0,0.192,0.307,103.264,178733,4,33.25193,9
I Remember,Maurice Williams & The Zodiacs,spotify:track:5vTp0vGLx8SJgqxVLnTHtK,0.565,0.635,8,-7.446,1,0.0361,0.774,2.83e-05,0.278,0.764,114.338,125973,4,38.64738,7
I Guess I'm Crazy,Jim Reeves,spotify:track:4GPbOUUbitW3e6aEVccrhf,0.497,0.261,4,-13.869,1,0.0273,0.761,0.000291,0.363,0.616,93.636,142153,3,36.99143,8
I Love You Drops,Vic Dana,spotify:track:07GpPzN1AAk1mLBLpnK12b,0.503,0.378,0,-11.533,1,0.0317,0.552,5.62e-06,0.218,0.656,124.496,170600,4,54.93677,8
The World Through A Tear,Neil Sedaka,spotify:track:3IeUG8Sgyjb5ujKYk7lW1g,0.446,0.547,9,-8.665,0,0.0344,0.645,0,0.092,0.3,132.674,204573,4,29.93376,12
Smokie-Part 2,Bill Doggett,spotify:track:2Zl4RbIpuFSLLdjDznEVU2,0.759,0.439,0,-5.962,1,0.0435,0.562,0.335,0.0983,0.96,110.07,184800,4,59.2654,7
My Lover's Prayer,Otis Redding,spotify:track:23DITgKYutJaurSN3EAZ2Z,0.688,0.224,9,-13.569,1,0.0466,0.847,6.56e-05,0.3,0.522,123.452,191053,3,46.02772,10
Three Hearts In A Tangle,Roy Drusky,spotify:track:7yQttsqzo0g6RJbgYUElxJ,0.531,0.271,0,-12.465,1,0.026,0.46,0.000803,0.0977,0.377,96.555,158222,3,29.89742,7
Distant Shores,Chad & Jeremy,spotify:track:1HkEcKZgwPKcYSCM1llppS,0.572,0.452,9,-11.564,1,0.0276,0.463,0.263,0.155,0.599,109.127,166960,4,24.55402,9
Oh! Carol,Neil Sedaka,spotify:track:5zvOXJrzzUlvXwyuwZ0toZ,0.728,0.734,11,-3.234,1,0.0318,0.63,3.56e-05,0.137,0.965,135.078,135467,4,26.36875,6
Good Day Sunshine,Claudine Longet,spotify:track:0R3flkZBGrHE1n7hHGNwLU,0.632,0.446,10,-14.436,1,0.0774,0.727,3.64e-05,0.154,0.359,124.59,127467,4,24.9905,8
Dynamite Woman,Sir Douglas Quintet,spotify:track:0UEA3B5CO5x9BjHZwYe63P,0.572,0.71,9,-7.081,1,0.0299,0.0796,7.51e-06,0.227,0.967,131.088,221867,4,70.44776,6
Sleepy-Eyed John,Johnny Horton,spotify:track:5D9WxxdVOHUeBVMkVmQxZm,0.653,0.578,0,-13.647,1,0.0974,0.52,0,0.0711,0.866,103.166,159307,4,19.0054,10
If I Didn't Care,The Platters,spotify:track:0hUrQ65aXYHm2zEAlBVI6F,0.463,0.277,5,-11.598,1,0.0265,0.92,7.95e-06,0.175,0.268,74.048,191093,4,47.95328,11
-twistin'-White Silver Sands,Bill Black's Combo,spotify:track:7IS9MwiLJp91PEyoUDazqb,0.895,0.608,0,-7.224,1,0.0391,0.558,0.14,0.0659,0.96,117.705,154427,4,39.52569,10
Somewhere Along The Way,Steve Lawrence,spotify:track:2BgLQqzv1wnhyMjZa8FIFN,0.265,0.241,7,-14.257,1,0.0287,0.87,0.000389,0.108,0.231,94.416,168067,3,45.86949,9
I Met Her In Church,The Box Tops,spotify:track:0wKQQZq7U3fztiFUerjSPW,0.466,0.392,8,-13.586,1,0.0421,0.535,8.06e-05,0.146,0.546,112.658,161640,4,52.09016,7
All About My Girl,Jimmy McGriff,spotify:track:4Mrfq1W2qM2BGuIm1JSrLP,0.558,0.644,1,-13.875,1,0.0369,0.616,0.631,0.36,0.909,170.289,236133,4,30.13273,12
Surfin' Bird,The Trashmen,spotify:track:7EjyzZcbLxW7PaaLua9Ksb,0.564,0.959,11,-13.125,0,0.0697,0.0149,0.631,0.208,0.829,101.237,137133,4,73.09437,3
No Good To Cry,The Wildweeds,spotify:track:7mnlWaXynCtCo1I0DiINXA,0.496,0.599,2,-6.639,0,0.034,0.504,0,0.176,0.709,170.326,162920,4,28.07337,8
Big Boss Man,Elvis Presley,spotify:track:4MAl5GecO9aspyQglkaRRO,0.683,0.803,5,-11.94,0,0.175,0.486,0.00187,0.0567,0.803,96.109,172147,4,28.42363,8
Somebody To Love,Jefferson Airplane,spotify:track:4uGIJG1jYFonGc4LGp5uQL,0.504,0.578,4,-9.302,1,0.031,0.408,0,0.321,0.654,132.411,174840,4,27.82932,9
Lost Love,H.B. Barnum,spotify:track:6uEuTHzvNheYW4Hj7HhPaJ,0.387,0.477,0,-9.723,1,0.0243,0.724,0.892,0.181,0.649,171.392,141493,3,20.56495,10
I Knew You When,Billy Joe Royal,spotify:track:2kWZX6IRn5Sc2NItWn5g2G,0.541,0.514,0,-11.845,0,0.0445,0.723,0,0.884,0.656,93.377,151947,4,25.55518,8
Chain Of Fools,Aretha Franklin,spotify:track:2oZmMp5M6L0Rh7G84Um2tF,0.761,0.605,10,-9.899,1,0.0498,0.209,0,0.135,0.941,117.047,168933,4,20.46335,9
Tennessee Waltz,Sam Cooke,spotify:track:6gKqhbNsePszT9pyRtBlKN,0.588,0.701,3,-9.565,1,0.0474,0.699,0,0.209,0.906,93.13,189400,4,51.90921,7
Look What You've Done,Pozo Seco Singers,spotify:track:15mNqJkj7JNSzgYuae5pPZ,0.424,0.536,10,-10.568,1,0.0268,0.426,0.753,0.108,0.726,96.7,166947,4,35.69803,7
Scarlet Ribbons (For Her Hair),The Browns,spotify:track:2ufKeWC3w9cX7xsh92ogqR,0.457,0.228,7,-11.901,1,0.0269,0.911,0.0002,0.139,0.231,96.324,159493,3,53.09314,6
And I Love Him,Esther Phillips,spotify:track:1dPUQhlNGEaDm9Qi1vcL7I,0.594,0.276,3,-10.726,0,0.0262,0.309,0,0.0829,0.602,106.37,158733,4,33.49372,9
Share Your Love With Me,Aretha Franklin,spotify:track:7us8g9zjj0SydWPepiIluj,0.45,0.463,10,-7.588,1,0.0311,0.556,1.52e-05,0.218,0.687,120.63,198293,3,20.475,12
Blue Bayou,Roy Orbison,spotify:track:26p6GNIQfv9koDVD4rTouu,0.53,0.26,5,-12.218,1,0.0357,0.673,1.2e-05,0.116,0.805,117.861,149427,4,24.83535,8
"That Sunday, That Summer",Nat King Cole,spotify:track:3SWIQx1j5erTiT9IXcaRNH,0.249,0.46,1,-9.914,1,0.0406,0.755,0,0.395,0.462,82.495,190667,4,18.51775,11
The Big Hurt,Miss Toni Fisher,spotify:track:37Au0ObjCx4KD76YBe4Y9g,0.624,0.557,0,-8.309,1,0.0299,0.783,0,0.173,0.676,123.919,130973,4,26.50377,7
Lady Godiva,Peter And Gordon,spotify:track:1nneC7m6oPIo1JuCXPZyHa,0.633,0.486,5,-9.518,0,0.0319,0.77,0,0.0536,0.766,124.69,147040,4,34.16863,8
Back To The Hop,Danny & The Juniors,spotify:track:56FHQO6UrbQDc8BDAi9nwg,0.554,0.61,10,-9.769,1,0.0515,0.759,0,0.0897,0.939,168.059,127040,4,36.07329,7
"Yes Sir, That's My Baby",Ricky Nelson,spotify:track:51GwNhTbnsCo4ndH96zxQy,0.618,0.842,9,-6.489,1,0.0412,0.221,0,0.158,0.934,81.144,116707,4,38.58753,5
(Marie's The Name) His Latest Flame,Elvis Presley,spotify:track:4qbLOU1T7xgTH87eUSkvJ1,0.661,0.917,4,-6.329,0,0.0375,0.568,0.00202,0.134,0.893,105.289,127093,4,22.17031,8
The Matador,Major Lance,spotify:track:4jZrtPRNq9zlNbbCxTbBlH,0.735,0.535,5,-9.894,1,0.0427,0.498,0,0.279,0.901,127.574,147533,4,36.89662,10
Voice Your Choice,The Radiants,spotify:track:31dHt2zr4E9aBgLqLrkncq,0.324,0.628,10,-8.125,1,0.0366,0.832,2.04e-06,0.537,0.924,202.818,155307,4,29.34253,8
Tonight I Won't Be There,Adam Wade,spotify:track:5h6Qp3p6zRIdA0uhkHJQ03,0.306,0.21,2,-14.278,1,0.0317,0.85,0,0.12,0.126,108.904,169707,4,19.28611,8
Patsy,Jack Scott,spotify:track:2pAc35JdZuZHHOAqGqXJyX,0.643,0.64,0,-10.396,1,0.0495,0.665,0,0.308,0.756,110.928,149893,4,26.66167,9
Wabash Blues,The Viscounts,spotify:track:6aW0GTIAQcHdPxQczS0rG4,0.278,0.814,10,-5.737,1,0.0424,0.0946,0.418,0.233,0.604,155.507,121867,4,45.92416,6
Tell Him,Patti Drew,spotify:track:0VZtkNntW57HvblvTBlABe,0.573,0.471,7,-8.424,0,0.0253,0.687,0,0.0826,0.932,96.518,151453,4,23.17615,8
True Love Never Runs Smooth,Gene Pitney,spotify:track:6D06zb501VBESteKxkWvIg,0.471,0.509,7,-8.232,1,0.0331,0.678,0,0.777,0.508,108.83,148520,3,23.09637,10
Don't Pity Me,Peter And Gordon,spotify:track:5mz9pQZZXNpAw9CdQ7Bk8q,0.5,0.654,1,-8.633,0,0.0394,0.619,0,0.332,0.403,107.326,168693,4,28.58966,12
Are You Getting Any Sunshine?,Lou Christie,spotify:track:5Jb3RfbPcmkoKSy7003xOP,0.628,0.703,7,-8.417,1,0.0271,0.225,1.56e-06,0.294,0.941,139.044,164107,4,45.64124,8
Shaggy Dog,Mickey Lee Lane,spotify:track:0J3nckOfR9lwUdGdsPnXUX,0.624,0.869,10,-8.394,1,0.0381,0.149,0,0.105,0.887,104.813,169213,4,35.20977,5
I Was Made To Love Her,Stevie Wonder,spotify:track:2aCKBrLn7rbhStk5k4FwnF,0.371,0.613,7,-6.685,0,0.0452,0.0589,0,0.0479,0.873,203.732,156440,4,33.86708,7
Better Tell Him No,The Starlets,spotify:track:5tscs7pvEkhPtZS2Bi1Q0p,0.413,0.628,8,-4.441,1,0.0522,0.739,0,0.608,0.865,87.096,153307,4,48.07426,5
Daylight Savin' Time,Keith,spotify:track:6BuOJEMm9bnlf6WCwRW9PS,0.535,0.546,10,-8.906,1,0.035,0.409,0,0.133,0.442,69.672,173360,3,49.75325,8
You Can't Hurry Love,The Supremes,spotify:track:1OppEieGNdItZbE14gLBEv,0.63,0.711,10,-9.34,1,0.0472,0.299,0,0.0813,0.659,96.912,167933,4,44.79132,6
Dear Lonely Hearts,Nat King Cole,spotify:track:5HbZY5HmVkhaqG20TAJW09,0.295,0.425,4,-10.987,1,0.0426,0.857,2.62e-05,0.636,0.644,87.732,197493,4,24.32133,9
Always,Sammy Turner,spotify:track:6fhnYA9alISQonU1YlyP01,0.665,0.315,1,-13.873,1,0.0355,0.883,0.81,0.141,0.779,108.775,128320,4,34.09144,9
Boss Guitar,Duane Eddy and the Rebelettes,spotify:track:5I2BN42MnCPGBTjHxl63es,0.569,0.932,9,-4.149,1,0.153,0.424,0.00198,0.122,0.814,172.249,148307,4,31.82952,8
A Breath Taking Guy,The Supremes,spotify:track:1ePIjPuiQvrLKKYJhW7dPh,0.607,0.517,2,-7.566,1,0.032,0.908,0,0.158,0.781,109.659,146560,4,38.92356,8
(Today I Met) The Boy I'm Gonna Marry,Darlene Love,spotify:track:4i5uj1EfjkWmCxpp58K7oE,0.462,0.74,1,-4.662,0,0.0701,0.544,0.0484,0.955,0.648,137.847,166053,3,48.69527,7
I'll Never Smile Again,The Platters,spotify:track:3q5sp47cS6OAebFsystUB7,0.184,0.176,5,-13.69,1,0.0338,0.972,0.022,0.366,0.201,70.27,174893,4,61.4534,7
Hello Pretty Girl,Ronnie Dove,spotify:track:71UPOlaPow5CbwGvLmPmDQ,0.604,0.547,7,-9.305,1,0.0318,0.734,0,0.0952,0.961,125.148,153747,4,32.33894,11
Love Is A 5-Letter Word,James Phelps,spotify:track:0LkmP9Tx6wINTg7HtyTJ5W,0.671,0.477,3,-9.836,1,0.0618,0.395,0,0.34,0.803,95.543,210973,4,23.34564,10
Suite: Judy Blue Eyes,"Crosby, Stills & Nash",spotify:track:2PuUFT13yCzUOZun94WOXv,0.451,0.364,9,-13.126,1,0.0436,0.469,0,0.197,0.298,154.206,444053,4,80.64097,16
Don't You Miss Me A Little Bit Baby,Jimmy Ruffin,spotify:track:0T6SH2vVwZszg8qLc2RGyS,0.682,0.648,5,-7.143,1,0.0479,0.154,8.82e-06,0.0953,0.454,98.169,175813,4,33.7823,11
One More Mountain To Climb,Ronnie Dove,spotify:track:1dEXwXtwiYlP0SFEkd7JxL,0.352,0.29,5,-12.287,1,0.03,0.809,0.000127,0.103,0.377,91.126,151053,4,28.7764,5
Sloop John B,The Beach Boys,spotify:track:2ULL3VZf4WwBKO4vjwT7Bg,0.567,0.745,8,-5.423,1,0.0264,0.402,0,0.0873,0.903,125.575,180133,4,97.06641,6
You Got To Me,Neil Diamond,spotify:track:3lObcjiKICn0fKnczvDmUJ,0.528,0.867,0,-6.621,1,0.0372,0.121,0,0.0708,0.932,94.384,173733,4,21.03418,7
"Let Me Tell You, Babe",Nat King Cole,spotify:track:77nSOTGJoNEfRMtfRMybI6,0.713,0.479,3,-11.435,1,0.0325,0.452,0,0.092,0.78,119.88,155160,4,60.92008,7
I'll Search My Heart,Johnny Mathis,spotify:track:7Gk1QKi2BAZCnrYlrYEDjC,0.247,0.426,6,-9.31,1,0.0335,0.872,9.03e-06,0.148,0.163,76.272,185080,4,41.2661,9
A Lover's Concerto,Mrs. Miller,spotify:track:5Hife6QE6Hnq72Ims8CX96,0.703,0.466,7,-12.215,1,0.102,0.463,0,0.51,0.774,125.991,153533,4,46.46101,7
Bella Linda,The Grass Roots,spotify:track:7hhxaVupi49IEDd9EyRqcK,0.488,0.226,1,-14.1,1,0.031,0.418,8.07e-05,0.068,0.438,111.299,178907,4,26.57477,11
We're Gonna Make It,Little Milton,spotify:track:1tZuun2k2fmLx5rF5ja0aX,0.648,0.509,2,-10.699,1,0.0732,0.793,5.49e-05,0.4,0.787,112.978,160333,4,41.18656,9
Sad Girl,The Intruders,spotify:track:1eAZTu3kRk98Exu0n92YMC,0.292,0.371,0,-8.204,1,0.0324,0.445,0,0.319,0.369,178.977,117133,3,48.68178,6
I Feel So Bad,Elvis Presley,spotify:track:42X4AMue61nbWRF7VGIbSz,0.502,0.68,5,-11.368,1,0.0406,0.75,0.0483,0.232,0.937,91.813,174160,4,33.70751,10
My Favorite Things,Herb Alpert & The Tijuana Brass,spotify:track:2AQj9yMeVJXdZ4bDHQgvEf,0.51,0.584,1,-11.978,1,0.0895,0.558,0.83,0.1,0.192,152.101,183120,4,77.77227,6
Chip Chip,Gene McDaniels,spotify:track:1OpLpcfXXLkd5mKdKd08Nt,0.657,0.592,1,-10.74,1,0.0577,0.661,8.49e-06,0.36,0.961,135.286,141387,4,36.30464,9
Don't Let Me Be Misunderstood,The Animals,spotify:track:7vYA9ET5AUqJt5pBbhKmcB,0.513,0.775,11,-5.137,0,0.0284,0.0929,0,0.404,0.518,112.194,149360,4,34.56952,7
