Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
World Where You Live,Crowded House,spotify:track:6aInKHoFNCD7DPWUhFRfUE,0.572,0.455,2,-15.244,1,0.035,0.102,3.38e-06,0.172,0.905,110.422,184640,4,31.09251,12
One Night In Bangkok,Murray Head,spotify:track:6erBowZaW6Ur3vNOWhS2zM,0.892,0.578,10,-5.025,1,0.15,0.112,0.000315,0.0897,0.621,108.703,236067,4,36.74304,9
If We Never Meet Again,Tommy Conwell And The Young Rumblers,spotify:track:0uxXl8pOD17j4ZQYea3ygF,0.644,0.712,6,-10.193,1,0.0292,0.366,0,0.122,0.749,120.312,283373,4,47.08335,10
99,Toto,spotify:track:2R3E4xKmy7lyieBKONkIMT,0.482,0.471,10,-13.873,0,0.0334,0.181,0.00167,0.112,0.342,88.557,316053,4,17.45318,16
To Live And Die In L.A.,Wang Chung,spotify:track:4j9vKSmW4JrF2Dwt22yLJr,0.745,0.498,5,-12.887,0,0.0322,0.183,0.168,0.285,0.763,106.992,293693,4,58.73113,10
You Like Me Don't You,Jermaine Jackson,spotify:track:1t1PCraowOf7NKoGWBDyoJ,0.742,0.593,1,-12.737,1,0.0704,0.149,3.01e-06,0.0249,0.86,89.826,300440,4,26.90851,16
Waiting Game,Swing Out Sister,spotify:track:2YWiD7mVNd2tPqDND0FczP,0.685,0.711,6,-11.763,0,0.0396,0.228,0.000314,0.0312,0.944,115.217,255560,4,17.90698,9
You Came,Kim Wilde,spotify:track:2mXvx5UORysNIFVnsuo3kc,0.655,0.99,4,-5.204,1,0.0565,0.329,0.000177,0.0625,0.62,119.046,208520,4,29.62747,10
The One That Really Matters,Survivor,spotify:track:4aomZX0dG4qvU3saaxJu2f,0.696,0.57,7,-12.481,1,0.03,0.397,0,0.314,0.937,121.896,208427,4,55.11923,8
Stomp!,The Brothers Johnson,spotify:track:3EG65y2LtxWjfydabHdItb,0.859,0.782,10,-8.344,1,0.0369,0.154,0.0297,0.0693,0.931,119.518,247133,4,37.16165,11
I Get Off On It,Tony Joe White,spotify:track:2ug6WUfty20byALkaVlF1W,0.83,0.668,4,-9.875,1,0.0497,0.0307,0.0592,0.973,0.796,124.881,353920,4,34.02596,12
"Make No Mistake, He's Mine",Barbra Streisand With Kim Carnes,spotify:track:0yWTY5DsdlY5bGrVlh7Hxj,0.156,0.0844,6,-21.035,1,0.0315,0.873,0,0.107,0.0893,71.874,249267,4,49.069,14
And I Am Telling You I'm Not Going,Jennifer Holliday,spotify:track:6SetWNnANlNaeH22lF2VyB,0.377,0.537,10,-9.075,1,0.0357,0.142,1.12e-06,0.83,0.22,122.645,246293,4,32.90534,11
Money Changes Everything,Cyndi Lauper,spotify:track:5C2O6Tr274KQNxcmPnk2t2,0.594,0.883,6,-4.013,1,0.0375,0.0186,6.14e-05,0.331,0.706,120.465,305560,4,35.76236,14
Count Me Out,New Edition,spotify:track:0XpJaafBTohHGhhdrp83rJ,0.749,0.695,6,-11.977,1,0.067,0.073,1.44e-06,0.339,0.764,119.608,340493,4,45.14158,16
Forget Me Not,Bad English,spotify:track:4SdixGEJtSwCPu1c9wHDjz,0.399,0.865,8,-9.782,1,0.0783,0.129,1.32e-05,0.144,0.416,159.961,295827,4,56.75276,10
The Woman In You,Bee Gees,spotify:track:7EcsJXtKtUkzTa8mgjJKiE,0.809,0.491,9,-16.846,0,0.035,0.114,5.82e-06,0.0546,0.976,131.134,243933,4,42.8073,12
Sendin' All My Love,The Jets,spotify:track:5cALAgFqSfWTjYQPYPKBPV,0.807,0.81,7,-10.779,1,0.0411,0.118,0.0604,0.0257,0.968,117.988,229707,4,32.76265,11
Snake Eyes,The Alan Parsons Project,spotify:track:4lFUJMtnG5bAsTZuie9Iez,0.651,0.602,4,-9.102,0,0.0549,0.333,2.48e-06,0.273,0.917,75.838,195667,4,19.88253,7
You're The Best Thing,The Style Council,spotify:track:0Njh4xmjFcX3f8TO1ocdlb,0.604,0.723,1,-6.458,0,0.0358,0.432,3.96e-05,0.102,0.68,83.455,340627,4,32.54194,11
I've Got A Rock N' Roll Heart,Eric Clapton,spotify:track:0pEu81PfEP0L9u4iTY5zvI,0.725,0.73,9,-6.514,1,0.0299,0.312,0,0.161,0.805,100.021,193387,4,103.06483,8
Heartbreak Hotel,The Jacksons,spotify:track:2BU4dK1fu1CFLjTBz7ju7Q,0.731,0.851,4,-4.085,0,0.103,0.243,0.000142,0.117,0.582,97.005,343413,4,48.51261,9
New Frontier,Donald Fagen,spotify:track:2HyrLPJTZ4qDpWJ6qnu0Ke,0.772,0.679,9,-10.47,1,0.0421,0.473,0.0215,0.165,0.886,123.598,381107,4,47.63355,20
Fast Car,Tracy Chapman,spotify:track:2M9ro2krNb7nr7HSprkEgo,0.711,0.292,4,-15.523,0,0.037,0.313,0,0.131,0.194,103.951,296800,4,49.35386,14
Till I Loved You,Barbra Streisand & Don Johnson,spotify:track:4xnp5cvuGKQGwuIRHCTUzh,0.526,0.459,7,-8.205,1,0.0258,0.618,1.86e-06,0.137,0.338,107.155,256627,4,29.11634,14
A Trick Of The Night,Bananarama,spotify:track:23uzQCHKEArHACuIZ9598I,0.605,0.81,5,-4.956,1,0.0248,0.0861,0.000707,0.424,0.74,112.198,248573,4,54.08498,10
Boulevard,Jackson Browne,spotify:track:6oO4MqRSMxIDFqX1OQnVAz,0.541,0.855,9,-7.058,1,0.0625,0.339,1.8e-06,0.0821,0.82,141.142,200800,4,37.42257,7
Like A Virgin,Madonna,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,0.773,0.656,3,-10.88,0,0.0381,0.202,0.00323,0.0697,0.971,119.754,218627,4,44.86829,12
Don't Push It Don't Force It,Leon Haywood,spotify:track:2krg5rJxl3xcz96HBosta7,0.904,0.453,8,-13.765,0,0.0321,0.326,0.0994,0.0566,0.971,113.998,326640,4,39.28035,17
Conga,Miami Sound Machine,spotify:track:3FdHgoJbH3DXNtGLh56pFu,0.789,0.655,2,-14.825,1,0.0474,0.167,0.0409,0.0311,0.865,122.236,254000,4,47.97683,9
I Made It Through The Rain,Barry Manilow,spotify:track:2cNAQlfTfPbfxAZjeqhoUa,0.326,0.312,10,-10.307,1,0.0284,0.678,1.16e-06,0.11,0.13,137.115,264960,4,50.76705,12
Big Love,Fleetwood Mac,spotify:track:0hOA8SoraNo2ZP1amtVYnY,0.709,0.699,10,-11.905,0,0.0466,0.0291,0.295,0.0673,0.592,125.377,223733,4,28.81214,9
One Heartbeat,Smokey Robinson,spotify:track:74mogflQPJsYtZWZQ9mFmM,0.752,0.336,2,-15.097,1,0.0268,0.143,1.29e-06,0.0671,0.783,89.631,247000,4,43.12339,12
All American Girls,Sister Sledge,spotify:track:28gKFaRNe013GtaKLtiHbH,0.747,0.75,9,-7.037,0,0.0531,0.0268,0,0.395,0.943,120.693,283827,4,71.98761,11
99 1/2,Carol Lynn Townes,spotify:track:6evtCeDaCwOFSXNiCdm0R1,0.762,0.845,10,-9.762,0,0.0859,0.264,0.319,0.219,0.648,119.203,242000,4,30.18972,9
La Isla Bonita,Madonna,spotify:track:2Iib2MV3ECFJAourgP9dlY,0.708,0.832,1,-4.736,0,0.0362,0.392,1.33e-06,0.0561,0.968,99.953,242947,4,15.53683,11
Jimmy Loves Maryann,Josie Cotton,spotify:track:196yNFOFZFpRAhD3jZEkyT,0.522,0.888,1,-9.899,1,0.0322,0.0407,0.00122,0.328,0.887,142.995,210480,4,29.32908,10
Runner,Manfred Mann's Earth Band,spotify:track:1Ya7SKEXqKM8e3ZcCTfI6u,0.71,0.378,5,-13.162,1,0.068,0.565,0,0.146,0.118,121.242,282080,4,26.86371,13
Let It Be Me,Willie Nelson,spotify:track:6sQkTCSV4OvhzXlSJawlhx,0.426,0.179,2,-16.334,1,0.0306,0.903,0.00392,0.129,0.0646,73.162,211333,4,30.1174,9
Do It For Love,Sheena Easton,spotify:track:18oqrmevZgiY87mBYjr0Wj,0.768,0.707,7,-12.212,0,0.0294,0.166,0.000242,0.292,0.973,116.014,305667,4,38.11714,13
"Baby, Come To Me",Patti Austin A Duet With James Ingram,spotify:track:03Wma4AcL2NXi0HPqhKJ1v,0.631,0.503,7,-12.083,0,0.0766,0.551,0,0.137,0.699,90.205,215387,4,28.2194,8
All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,spotify:track:0046quUYhSAFccrKIC3Iht,0.48,0.435,1,-9.959,1,0.0305,0.207,5.83e-06,0.196,0.328,144.435,284973,4,22.2119,14
Skin Deep,Cher,spotify:track:2dP49Fdo10UBDjn1YIYbpS,0.688,0.714,5,-11.541,1,0.0355,0.085,1.06e-05,0.318,0.956,125.754,257040,4,25.6655,11
A Shoulder To Cry On,Tommy Page,spotify:track:5YRjPuBxgb9GaOfEvYCzHo,0.52,0.523,4,-8.78,0,0.0238,0.482,0,0.138,0.315,96.151,202307,4,35.94776,8
The Big Money,Rush,spotify:track:4f6CJbnASHEtQspSwqoYlr,0.462,0.96,9,-5.966,1,0.0835,0.129,0.0357,0.142,0.454,145.475,334493,4,47.4205,15
Make That Move,Shalamar,spotify:track:7vPd1EHjkZGXdHVwf9fXVd,0.788,0.685,7,-7.806,1,0.103,0.0354,0.000891,0.0636,0.753,116.947,373160,4,35.49741,18
Ch Ch Cherie,The Johnny Average Band Featuring Nikki Wills,spotify:track:0yNEKT7EGHUnHZCFfAlM0E,0.453,0.708,3,-11.665,1,0.047,0.0517,0.00284,0.135,0.85,151.508,163400,4,20.365,9
It's Only Love,Simply Red,spotify:track:6i1uWZYWabNHq2wQnoca58,0.666,0.884,9,-5.243,0,0.0429,0.506,0.00612,0.0408,0.754,92.005,298573,4,58.02635,9
Nightrain,Guns N' Roses,spotify:track:7CBFRsUz1pz1cS12soVhih,0.394,0.995,1,-4.946,1,0.105,0.13,0.00459,0.263,0.199,148.196,268213,4,28.42888,12
Shiny Shiny,Haysi Fantayzee,spotify:track:439nrLtmKb4iAZPNJXWfkX,0.816,0.885,5,-5.135,1,0.0957,0.229,2.19e-06,0.028,0.964,100.018,222547,4,65.7584,9
Don't Shut Me Out,Kevin Paige,spotify:track:5PwsmKaHgL1VnLyOVFyUbx,0.672,0.883,10,-9.48,0,0.0554,0.019,0.0026,0.322,0.681,105.129,232040,4,27.03524,9
Desert Moon,Dennis DeYoung,spotify:track:3MzjEIe5pjA1gFgS95bkdN,0.571,0.634,2,-6.146,1,0.0246,0.383,1e-05,0.313,0.328,106.784,368800,4,34.53483,14
Set Me Free,Utopia,spotify:track:6KzkrcfvAUWOrgn2oxVQMf,0.655,0.726,6,-9.723,1,0.11,0.192,0.000194,0.0752,0.817,125.257,189040,4,18.99571,10
Only Time Will Tell,Asia,spotify:track:49NDegc7RQyvq6mhAs06p6,0.333,0.803,9,-8.109,0,0.0714,0.143,2.61e-06,0.0524,0.323,125.52,285000,4,29.0116,11
Tug Of War,Paul McCartney,spotify:track:5zWre4bc1WWXaKpmaZguPd,0.358,0.485,0,-9.395,1,0.0372,0.338,0,0.505,0.374,83.654,263280,4,25.30806,14
Early In The Morning,Robert Palmer,spotify:track:4TnV6aJGIDTNVLqBTyYFNB,0.751,0.624,4,-13.094,0,0.0339,0.194,0.000471,0.285,0.964,119.519,281693,4,30.79247,13
Killing Me Softly,Al B. Sure!,spotify:track:6SfLOaHzIw2Md8r0swZ6RO,0.694,0.26,5,-18.7,0,0.0367,0.504,0,0.154,0.366,125.076,291200,4,15.94511,12
I'll Try Something New,A Taste Of Honey,spotify:track:0g9IZbES6bwL27DbkZsdLO,0.625,0.475,0,-9.514,1,0.0275,0.447,1.08e-06,0.133,0.669,99.649,255000,4,55.29032,10
How Can I Fall?,Breathe,spotify:track:62oGUBJQGPa3emMGMejBhm,0.499,0.417,9,-13.982,1,0.0286,0.397,0,0.0622,0.505,132.195,284360,4,30.23987,15
She Blinded Me With Science,Thomas Dolby,spotify:track:6HYf9ZEZKuxy581QVmYA6c,0.799,0.755,9,-11.538,1,0.0419,0.108,0.169,0.0661,0.975,128.695,221267,4,41.88129,10
Runnin' Down A Dream,Tom Petty,spotify:track:5yAu4njFSdM47dfsTkQPZ2,0.471,0.956,9,-6.371,1,0.0403,0.000596,0.62,0.624,0.715,169.798,261813,4,35.80988,14
Love Is The Seventh Wave,Sting,spotify:track:2tnlTf2pIIYlQtUAo5AbNE,0.55,0.465,7,-16.189,1,0.0373,0.284,0,0.0684,0.872,81.332,212400,4,56.97069,9
Foolin' Yourself,Aldo Nova,spotify:track:28xveBsyzEfA8rng32lPPA,0.315,0.739,2,-6.976,1,0.0411,0.492,0,0.14,0.687,133.072,214773,4,23.71759,10
Real Love,The Doobie Brothers,spotify:track:1NI2i1BjKiVrEYCC0WTug4,0.751,0.467,5,-9.295,1,0.0314,0.468,8.8e-05,0.0511,0.935,118.159,259267,4,36.11514,11
Private Eyes,Daryl Hall John Oates,spotify:track:5C2RWWu6yNYpgBbUMVgMdY,0.7,0.835,2,-8.348,0,0.0531,0.438,0,0.955,0.618,120.246,239093,3,20.93088,9
Love Resurrection,Alison Moyet,spotify:track:4PatWwQ0B54PO4chQavGdn,0.731,0.538,9,-13.344,0,0.0313,0.16,0.00748,0.0716,0.912,122.63,230013,4,38.42519,11
Long Way To Love,Britny Fox,spotify:track:0t14SBazS7XT6THh3rQ0ss,0.502,0.892,1,-9.415,1,0.0477,0.000245,0.000666,0.0692,0.53,123.706,295080,4,25.00263,13
Real Love,Dolly Parton (Duet With Kenny Rogers),spotify:track:6cmv1w0ezmtjT1V61PG3lk,0.437,0.476,7,-10.545,1,0.0334,0.183,0,0.0419,0.846,200.469,233693,4,19.60852,14
Coming Up You,The Cars,spotify:track:21N0FmrBzp8uxQkUt4JcQf,0.751,0.662,2,-11.467,1,0.0329,0.589,0.000207,0.249,0.886,131.092,259000,4,17.07956,15
Blues Power,Eric Clapton And His Band,spotify:track:035fw4auzPyaTOkemNVBHe,0.547,0.576,0,-11.511,1,0.0408,0.522,0.00647,0.119,0.846,145.207,188800,4,47.39777,8
New Sensation,INXS,spotify:track:2bxY1baYlyXNzmjOkFvqId,0.68,0.967,4,-2.771,1,0.0664,0.0661,1.75e-06,0.0808,0.895,115.748,219813,4,28.59253,11
Love You Down,Ready For The World,spotify:track:6F0pF9du4C3BFDS0Lu52Mn,0.717,0.288,4,-12.943,0,0.0507,0.261,0.000974,0.0661,0.306,129.401,391067,4,43.64497,14
Listen To Your Heart,Roxette,spotify:track:78TnMTAFmWUWWCgNXR7D3K,0.539,0.583,1,-4.935,0,0.0275,0.108,0,0.111,0.337,86.063,328093,4,23.44252,12
Talk To Me,Chico DeBarge,spotify:track:02iG08jjPlK4Zrw1yy95le,0.766,0.717,6,-7.492,1,0.0642,0.00313,0.0423,0.0598,0.645,114.59,230093,4,26.9693,7
Message In A Bottle,The Police,spotify:track:1oYYd2gnWZYrt89EBXdFiO,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280,4,32.27472,12
Love On My Mind Tonight,The Temptations,spotify:track:6hBTgdqH41QEnclGyB0yjy,0.716,0.534,9,-11.1,1,0.0326,0.345,0.0059,0.0654,0.497,100.219,293907,4,56.16911,11
I Heard It Through The Grapevine,The California Raisins,spotify:track:52brWprjBmxF4fzdikzIpI,0.792,0.515,11,-13.25,1,0.0278,0.0633,1.45e-06,0.316,0.91,116.104,224267,4,39.49367,11
853-5937,Squeeze,spotify:track:4fgdmao6qyUZRE1M2HapES,0.711,0.421,2,-13.222,1,0.0264,0.548,0,0.268,0.803,103.934,197173,4,40.01009,10
Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),spotify:track:5z3ZDMP02xF33yCvPFnct3,0.401,0.285,11,-11.005,1,0.0327,0.657,1.13e-05,0.158,0.267,130.465,211973,4,50.90012,9
Backfired,Debbie Harry,spotify:track:0hhtRtdTDszpG3vFsjBzKB,0.825,0.705,9,-10.721,1,0.0896,0.114,0.000486,0.0483,0.853,112.069,293467,4,66.5241,9
Cupid/I've Loved You For A Long Time,The Spinners,spotify:track:6zKFVGEDGLtf63Yxpz8kzJ,0.783,0.669,9,-9.438,1,0.043,0.355,0,0.0826,0.871,122.772,236693,4,47.20365,11
No Reply At All,Genesis,spotify:track:0aeUuMypcIbr5y2oQUKyBV,0.691,0.936,2,-6.363,1,0.0617,0.255,0.000478,0.382,0.794,128.324,273787,4,45.08758,14
Be Still My Beating Heart,Sting,spotify:track:58me6gfG81fNG4v3dpRhh5,0.659,0.468,7,-16.647,1,0.0395,0.266,0.000525,0.0427,0.505,101.422,334133,4,24.05506,15
West Coast Summer Nights,Tony Carey,spotify:track:2sLRK19GToC140pye1yrIm,0.649,0.829,0,-10.663,1,0.0283,0.0334,1.56e-05,0.0849,0.966,137.278,208747,4,32.1553,14
Back To School Again,Four Tops,spotify:track:6DsOxQ0cMttNLykpcs6wXb,0.667,0.58,0,-7.218,0,0.0289,0.077,0,0.15,0.505,144.504,229400,4,15.81412,10
Joy,Teddy Pendergrass,spotify:track:2Qv5EUATFNebcFGq3rN8O6,0.739,0.729,4,-9.694,0,0.0572,0.249,0.00768,0.069,0.884,103.339,375652,4,31.3173,13
Sign 'O' The Times,Prince,spotify:track:4Yenz5JZZOUiZSeyKY8bDz,0.701,0.515,10,-6.551,1,0.0988,0.00843,0.025,0.0772,0.549,197.768,302760,4,30.98756,13
Takin' It Back,Breathless,spotify:track:6VpWx1LPR1oxuRMfdxtPNA,0.652,0.881,1,-6.795,0,0.0414,0.009,0.00422,0.0575,0.964,117.452,202427,4,24.86611,10
Feels So Real (Won't Let Go),Patrice Rushen,spotify:track:1By78kkp659I6PkaO0avAC,0.898,0.506,9,-7.077,0,0.059,0.0414,0.091,0.0281,0.777,104.34,409520,4,52.74799,15
Fireflies,Fleetwood Mac,spotify:track:6T8HYJSt4v6O2WbRlBkxi2,0.536,0.675,6,-13.87,1,0.0357,0.206,0.00146,0.831,0.575,133.183,283640,4,102.53415,6
The Language Of Love,Dan Fogelberg,spotify:track:1UekBHyBl5HnHKPzJm7aqT,0.644,0.651,2,-6.319,1,0.0294,0.0963,0.000638,0.353,0.906,122.454,224707,4,77.06381,9
Jam On It,Newcleus,spotify:track:1lB2kyB5h9ceZ388GBfC9L,0.804,0.782,6,-6.224,0,0.0606,0.00302,0.0872,0.662,0.346,116.806,383600,4,50.52838,17
A Woman Needs Love (Just Like You Do),Ray Parker Jr. & Raydio,spotify:track:0DEwNI2DgasX1eprqCivJk,0.744,0.376,6,-14.937,0,0.0395,0.479,3.86e-05,0.254,0.696,91.113,249053,4,33.64557,12
I'll Wait,Van Halen,spotify:track:2TIKWWCf6qAtVP6AGa7e9k,0.626,0.852,2,-4.584,0,0.0359,0.232,4.12e-06,0.501,0.864,115.397,280147,4,25.86574,7
The Look,Roxette,spotify:track:0ZfM5XfJTtFPhOxAERRnNY,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,237320,4,39.63931,11
Somebody Save Me,Cinderella,spotify:track:3fjiaIx6KFssAz3C8TaUec,0.56,0.716,7,-12.447,1,0.0344,0.00208,0.00333,0.0405,0.723,132.364,194560,4,27.85877,12
Full Of Fire,Shalamar,spotify:track:0WttIjTeQtigU0UD02ZCUw,0.777,0.574,5,-10.159,0,0.0889,0.0369,1.52e-06,0.0288,0.87,120.094,372627,4,34.84808,18
I Am By Your Side,Corey Hart,spotify:track:2s0fIDz3pcWQGdXtvTpkH2,0.643,0.531,6,-11.203,1,0.0276,0.248,0,0.0598,0.538,111.94,278933,4,22.22738,16
Test Of Time,The Romantics,spotify:track:6PJFVrvaKf3KPXM1QMtgkC,0.736,0.644,6,-10.635,0,0.0344,0.0399,2.41e-05,0.0544,0.956,121.424,202773,4,38.79992,10
Can't Wait All Night,Juice Newton,spotify:track:1rLQBnmGJnZALKuqYm9fJY,0.622,0.775,6,-7.076,1,0.03,0.202,2.59e-05,0.106,0.779,101.095,239267,4,57.69216,11
Beat Of A Heart,Scandal Featuring Patty Smyth,spotify:track:0OfVwXZDV0hCzZkLORQP9R,0.61,0.551,2,-13.003,0,0.0471,0.0323,3.43e-05,0.0909,0.754,128.516,285600,4,30.90346,12
You Have Placed A Chill In My Heart,Eurythmics,spotify:track:0DHLZaTioQnCk8mu6th15o,0.591,0.982,9,-4.817,1,0.0508,0.124,0.0218,0.0519,0.779,103.387,234560,4,56.01168,9
Is This Love,Pat Travers Band,spotify:track:6bpImvIKBxcNT8eAslInnN,0.665,0.396,1,-13.893,1,0.101,0.0319,0,0.0862,0.576,123.88,328467,4,31.48069,18
You Can't Run From Love,Eddie Rabbitt,spotify:track:6KU5URgVCXtJbrTFGEOz7S,0.691,0.474,7,-9.972,1,0.0279,0.0776,2.69e-05,0.113,0.755,109.816,224013,4,28.0363,10
Rock Me,Great White,spotify:track:0u6toDywZABXlUBq76iPKW,0.557,0.415,6,-14.008,0,0.0406,0.159,0.0733,0.112,0.133,140.72,439000,4,76.4476,16
Let's Go Out Tonight,Nile Rodgers,spotify:track:1t6970dAHNvTlsF62hou13,0.84,0.719,7,-13.321,1,0.0624,0.0734,0.0139,0.354,0.644,109.848,319080,4,29.70594,15
System Of Survival,"Earth, Wind & Fire",spotify:track:0PWpenS4tZEHeOlS5Rt67L,0.768,0.706,10,-12.976,1,0.0446,0.131,0.0006,0.366,0.887,120.92,300360,4,27.09261,13
Missionary Man,Eurythmics,spotify:track:1LgZRmGoSyiOOWxjTjMJy0,0.59,0.85,10,-4.271,0,0.0589,0.0392,5.73e-06,0.248,0.566,124.895,267947,4,39.17536,13
The Prisoner,Howard Jones,spotify:track:2U7INzRmvchXDfYui64Mr7,0.561,0.813,6,-5.465,1,0.0404,0.103,0.000176,0.05,0.598,121.075,279333,4,68.65685,9
Rapture,Blondie,spotify:track:6F2vo4sxRNQ58VYe3pdiaL,0.724,0.704,11,-8.258,0,0.0511,0.113,0.00425,0.466,0.96,107.486,299373,4,41.75885,9
Lucky Star,Madonna,spotify:track:2hWI9GNr3kBrxZ7Mphho4Q,0.793,0.627,4,-10.599,0,0.0431,0.266,7.1e-05,0.145,0.963,117.203,333773,4,45.87896,13
Ricky,"""Weird Al"" Yankovic",spotify:track:76QlOaKjVbxqduVcwcQZWx,0.521,0.814,4,-8.27,1,0.108,0.066,0,0.0868,0.972,153.747,157067,4,20.40022,10
Read 'Em And Weep,Barry Manilow,spotify:track:5fDN8p3bNKF8BTZXAEd1Vp,0.53,0.747,10,-7.285,1,0.0327,0.647,1.55e-06,0.243,0.406,106.333,325827,4,38.18997,11
The Voice,The Moody Blues,spotify:track:0iGNd4z2m80OjE2JcWmBSs,0.439,0.831,0,-8.116,1,0.045,0.076,0.000462,0.127,0.58,152.334,316560,4,32.27036,11
Tonight She Comes,The Cars,spotify:track:5SIYaNaet1KMzNsPJXhUUV,0.655,0.837,5,-7.984,1,0.0264,0.053,0.0137,0.104,0.928,141.68,236733,4,23.1606,9
Angel Of The Morning,Juice Newton,spotify:track:6NVB6W7G3svCKe5zB7kY8q,0.456,0.233,8,-12.634,1,0.0255,0.433,6.42e-05,0.0538,0.424,75.174,254000,4,44.8678,11
Rhythm Is Gonna Get You,Gloria Estefan & Miami Sound Machine,spotify:track:5KvIQUPOrWc4M3tWyH3x1i,0.779,0.759,4,-12.799,0,0.0387,0.236,0.046,0.132,0.838,124.983,234973,4,18.11967,14
First Time Love,Livingston Taylor,spotify:track:7LaDjaGvgNizPpiKaawZFj,0.595,0.0808,2,-19.12,1,0.0329,0.8,0,0.0743,0.435,103.002,189827,4,31.78881,10
Hurt,Re-flex,spotify:track:4vLL9wYgNQbBDIoZ9Rvp95,0.773,0.633,0,-13.481,1,0.0401,0.0299,0.0301,0.0392,0.966,122.525,308533,4,71.63218,7
Endless Nights,Eddie Money,spotify:track:1B1w0fZM7BKsgqa12dK9Gv,0.633,0.61,6,-9.935,1,0.0316,0.238,0.000174,0.0696,0.688,111.55,203760,4,40.37324,8
Touch Me Tonight,Shooting Star,spotify:track:4lbAS9fTXxBkV71DIaE9O0,0.697,0.743,11,-8.51,0,0.0288,0.211,7.75e-06,0.0594,0.444,123.08,252667,4,28.5994,14
Rebels Are We,Chic,spotify:track:3pXaFW1a69Yaj8tMDlifbK,0.96,0.766,5,-5.578,1,0.0424,0.49,0.00199,0.283,0.984,120.202,295013,4,31.33955,13
Underneath The Radar,Underworld,spotify:track:1UPJoPSCpOzYcRBq5nc586,0.628,0.66,2,-12.262,1,0.0437,0.00994,0.51,0.398,0.437,144.635,367453,4,39.97567,15
Give It To Me Baby,Rick James,spotify:track:13v3siPyvy5TTEZYmGPPse,0.706,0.727,11,-8.714,1,0.0456,0.114,7.7e-05,0.174,0.965,119.55,248133,4,25.2238,9
Strip,Adam Ant,spotify:track:4Aj9ptiGlLl3CidNeK1nVi,0.684,0.849,11,-6.562,0,0.0478,0.138,0,0.636,0.75,124.988,228707,4,32.74974,12
Runaway,Luis Cardenas,spotify:track:42oywCL83m8XGFCrFTezX0,0.43,0.791,8,-9.941,1,0.0557,0.0032,0.000279,0.166,0.286,136.872,182560,4,27.47963,9
I Only Wanna Be With You,Samantha Fox,spotify:track:22OUIfVCLTDQOlhbYGENnw,0.639,0.88,2,-4.285,0,0.0401,0.165,2.06e-05,0.0512,0.962,130.212,164227,4,71.13508,6
Criticize,Alexander O'Neal,spotify:track:18ZRmY7kNZQQHpopsSVxwJ,0.659,0.759,11,-12.455,0,0.0436,0.0792,1.09e-06,0.0564,0.74,116.943,247400,4,46.19485,9
I Like,Guy,spotify:track:67j0ZucyzdfMGWLe2kh6Ze,0.441,0.832,8,-14.396,1,0.064,0.0218,1.23e-05,0.2,0.6,103.765,294475,4,33.33824,10
Morning Man,Rupert Holmes,spotify:track:14zyRE3VZZji80eOMeil3l,0.537,0.795,4,-8.214,1,0.057,0.252,0,0.0727,0.591,114.963,235000,4,38.91046,9
Let Me Love You Once,Greg Lake,spotify:track:76KSRvDh2Sj2KdCLuNS0L7,0.372,0.535,9,-6.733,1,0.0292,0.0048,0,0.108,0.159,137.925,258053,4,40.45936,9
In Too Deep,Genesis,spotify:track:4P0uyibZjcXZLVeNOHBd8Q,0.669,0.435,8,-9.646,1,0.0244,0.534,9.51e-06,0.0879,0.302,103.548,298093,4,45.47695,16
So Emotional,Whitney Houston,spotify:track:4l2Edgdj4vla02GCh7YyAv,0.698,0.792,11,-10.011,0,0.0496,0.268,5.17e-05,0.199,0.796,119.082,276667,4,21.46382,13
Another Part Of Me,Michael Jackson,spotify:track:21VCYxPZ8A2XpSNUyQCT3B,0.78,0.868,10,-4.5,1,0.0705,0.11,7.67e-05,0.352,0.773,106.069,234720,4,23.99215,9
Hello Again,Neil Diamond,spotify:track:1h9JJkK1rEqMrkuuU4vRSP,0.262,0.212,0,-17.044,1,0.0332,0.415,0,0.124,0.0994,122.49,243133,4,34.10196,11
Love In The First Degree,Alabama,spotify:track:1rkpNfn7l4PcAreJwht9JO,0.626,0.411,8,-11.162,1,0.0318,0.366,0,0.0374,0.665,103.369,199200,4,24.99139,7
I Believe,Chilliwack,spotify:track:5K2MHXsiPXxL4Y2sItKyR6,0.557,0.688,9,-9.98,1,0.0324,0.097,5.89e-05,0.0841,0.796,91.048,239133,4,52.70912,11
The Legend Of Wooley Swamp,The Charlie Daniels Band,spotify:track:15rq5I9f5h6KrsarWqAz9d,0.475,0.535,7,-11.719,1,0.0604,0.205,4.45e-06,0.306,0.47,99.593,254440,4,98.39548,8
Turn On Your Radar,Prism,spotify:track:5K61fvMXHaCA1qzbrJFjng,0.665,0.493,10,-9.81,1,0.0309,0.174,0,0.109,0.904,115.733,196027,4,37.25439,11
